2001,-0.38245629 , 0.10919366 ,-0.15136583 , 0.16430463
2002, 0.00441815 , 0.13229778 , 0.48772425 , 0.0048724 
2003, 0.19449147 ,-0.3045674  ,-0.28095218 ,-0.11326955
2004,-0.33822526 ,-0.069945   ,-0.14798687 , 0.29350993
2005,-0.12650278 ,-0.26923868 ,-0.3297252  ,-0.26334597
2006, 0.14341896 ,-0.40095682 , 0.15611966 , 0.10507013
2007, 0.29415141 , 0.14796174 ,-0.05530292 , 0.22112886
2008, 0.06142938 , 0.11391518 , 0.28995347 ,-0.26635267
2009,-0.2776501  , 0.19996469 ,-0.14812284 ,-0.26884573
2010,-0.16323866 , 0.0417809  ,-0.08541278 ,-0.4529026 
2011, 0.21757194 ,-0.09123928 ,-0.31181302 , 0.02871747
2012,-0.06517416 ,-0.08337356 ,-0.04543929 ,-0.46498396
2013,-0.19025493 , 0.26418026 ,-0.21442105 , 0.18643515
2014, 0.40585389 , 0.08963719 ,-0.10752014 ,-0.07069492
2015,-0.11479413 , 0.37814552 , 0.05546311 , 0.24599292
2016, 0.18404871 ,-0.10242932 , 0.03937385 ,-0.3831277 
2017, 0.39929757 ,-0.17765404 , 0.08219045 , 0.15639139
2018,-0.28842575 ,-0.15996921 , 0.00298581 , 0.29812281
2019,-0.05000157 , 0.02014171 ,-0.26423765 ,-0.24636494
2020, 0.19121265 ,-0.38243882 ,-0.1914149  , 0.16202136
2021, 0.09772829 ,-0.15474551 , 0.35688259 ,-0.22816266
2022,-0.12482294 , 0.17764931 , 0.08492835 , 0.2575788 
2023,-0.36613904 ,-0.30657356 , 0.11277102 , 0.01813056
2024, 0.08566212 ,-0.39168485 ,-0.16408538 ,-0.11036998
2025,-0.1575136  , 0.41355178 , 0.11634042 ,-0.08879236
2026, 0.04611606 , 0.3814674  , 0.03926999 ,-0.11536413
2027,-0.15319723 ,-0.1963254  , 0.10022068 , 0.39273322
2028,-0.11747344 , 0.29472065 ,-0.21874452 ,-0.30043214
2029,-0.2299779  ,-0.13003071 , 0.31875012 , 0.23517048
2030, 0.00817552 , 0.17922551 , 0.01322997 , 0.2869402 
2031, 0.15374195 ,-0.02199213 , 0.44521677 , 0.21605992
2032,-0.13279906 ,-0.13384751 ,-0.29986905 , 0.05380613
2033,-0.14210215 ,-0.04551107 ,-0.27067952 , 0.33321457
2034,-0.08740873 ,-0.21402811 , 0.03637157 ,-0.40536104
2035, 0.26630349 , 0.34945131 ,-0.00932408 ,-0.10617134
2036, 0.40392686 ,-0.03494728 ,-0.21877879 , 0.0233253 
2037,-0.39500474 , 0.096053   , 0.07945677 ,-0.25472149
2038,-0.08660819 ,-0.25336008 ,-0.29611385 ,-0.10177187
2039,-0.09641811 ,-0.30886661 ,-0.04869812 , 0.24211383
2040,-0.10297573 ,-0.09330312 , 0.12511989 ,-0.45066247
2041, 0.3511147  , 0.03783063 , 0.14150674 ,-0.25519085
2042, 0.22162072 , 0.22155321 , 0.29223993 ,-0.04258409
2043, 0.31217696 , 0.00491599 ,-0.28972321 ,-0.07693021
2044, 0.03682546 , 0.29911565 ,-0.27919456 , 0.19718866
2045, 0.17221707 , 0.33636963 ,-0.01909928 , 0.33802473
2046, 0.22999649 ,-0.32147041 , 0.31976303 , 0.15813914
2047, 0.24755662 , 0.18485177 , 0.33425116 , 0.13317214
2048, 0.10435809 ,-0.20478024 ,-0.01092627 ,-0.39196311
2049, 0.34523438 , 0.27230299 , 0.14117696 , 0.12777123
2050,-0.13743265 , 0.02178191 , 0.40078689 , 0.18713027
2051,-0.09583206 ,-0.38188459 ,-0.18675893 , 0.18766093
2052, 0.29310206 , 0.11264344 ,-0.30296847 , 0.15934445
2053, 0.35908468 , 0.06303235 ,-0.236582   , 0.21682802
2054, 0.25297806 , 0.379941   ,-0.05993053 , 0.17133928
2055,-0.29492906 ,-0.00420415 , 0.24691673 , 0.24543118
2056,-0.12804545 , 0.17596194 , 0.14777226 ,-0.33568269
2057,-0.16815307 , 0.27356253 , 0.37652573 , 0.19682133
2058,-0.42752832 ,-0.1017455  ,-0.09712185 , 0.10618246
2059, 0.43643467 , 0.07411568 ,-0.08226798 , 0.10919772
2060,-0.42160208 , 0.09425436 ,-0.00502246 ,-0.11255295
2061,-0.29474661 ,-0.04412678 ,-0.17497937 ,-0.34464484
2062,-0.33203224 , 0.14679221 ,-0.29898757 ,-0.10907719
2063,-0.00239488 ,-0.44719227 , 0.16733225 ,-0.08918544
2064,-0.02838748 ,-0.25593091 , 0.39293006 ,-0.01036268
